price,marketing_spend,num_features,usage,tenure,satisfaction,churn
186.27,6950.03,3,64.39,66,4.65,0
120.21,4856.25,5,51.59,66,4.55,0
119.94,4710.49,9,87.89,18,1.69,0
164.09,8506.69,11,56.96,17,2.32,0
73.17,7288.07,10,50.67,34,4.22,0
123.09,7161.69,1,92.84,69,4.23,0
114.5,2275.92,4,73.37,64,3.82,0
139.54,11060.45,10,15.6,44,2.79,0
199.93,3992.31,5,21.88,29,2.25,0
165.42,3757.35,2,79.78,62,4.85,0
109.68,6778.62,12,84.41,16,1.56,0
174.13,4188.9,2,56.79,52,1.18,0
75.61,9174.02,1,57.67,2,1.04,0
54.57,6200.49,14,65.03,61,4.1,0
80.67,7284.76,8,46.72,4,1.23,1
101.06,8520.37,2,69.62,52,3.15,0
126.59,3849.5,3,15.31,41,2.47,0
142.27,3180.52,12,96.32,52,1.59,0
186.59,13325.91,2,76.26,31,3.96,0
126.48,7072.13,4,64.96,26,1.22,0
125.19,6769.31,14,35.05,27,2.27,0
57.54,1498.57,1,20.29,51,3.25,0
55.24,7971.67,3,43.89,48,2.61,0
132.67,8758.38,5,67.85,11,2.04,0
115.73,8823.77,10,65.2,8,4.7,0
175.88,10898.44,1,41.35,12,4.72,0
74.1,3484.75,4,63.26,45,2.66,0
53.75,4531.12,6,82.31,34,2.57,0
117.36,12350.23,4,7.5,47,2.23,0
85.62,14260.39,7,47.81,21,4.42,0
57.44,2903.06,14,77.06,41,3.27,0
158.69,7967.09,7,56.88,22,1.36,0
66.74,3998.47,6,66.89,21,4.41,0
141.25,1841.02,9,54.08,28,3.14,0
92.16,5557.05,2,99.23,67,2.66,0
76.02,3011.63,13,10.19,71,2.35,0
106.96,10939.06,10,51.65,14,1.4,0
170.22,8472.16,8,13.68,52,4.83,0
108.81,3013.68,8,20.18,43,3.96,0
162.62,1129.38,11,41.39,71,1.53,0
68.82,12314.2,10,19.78,19,3.05,0
165.92,3466.72,14,96.55,27,3.22,0
85.54,9487.03,14,94.95,18,1.67,0
151.61,5716.91,11,36.93,13,2.71,0
134.87,9196.8,4,65.78,1,3.58,0
189.37,5419.15,6,55.71,34,2.14,0
108.1,2217.15,11,82.48,13,2.33,0
59.92,4121.3,6,64.61,51,1.49,0
52.87,3632.82,5,5.02,1,2.65,0
174.03,6992.27,14,77.5,28,3.34,0
128.71,10215.97,1,75.95,32,1.47,0
166.29,4693.29,3,53.42,55,3.46,0
85.16,1168.98,7,90.78,26,2.59,0
101.76,8265.12,8,91.3,14,3.71,0
54.52,9480.63,2,54.77,68,2.26,0
194.22,14480.19,3,62.76,63,3.27,0
150.18,9252.59,4,99.67,14,3.45,0
189.98,7596.42,14,33.39,27,3.76,0
89.82,9027.62,11,35.84,41,4.03,0
141.72,13990.61,5,22.36,3,1.55,0
151.77,12597.29,3,90.11,59,4.86,0
97.63,5521.7,5,75.73,23,4.37,0
177.22,4321.56,8,15.04,18,3.25,0
192.07,4676.87,8,98.27,41,4.56,0
182.73,8061.89,14,74.44,8,2.53,0
160.86,11416.69,2,85.8,32,1.14,0
91.62,8045.07,6,9.57,41,3.91,0
92.24,1949.15,4,52.97,45,4.77,0
194.5,11130.13,9,71.37,9,1.65,1
51.54,12283.58,10,56.58,48,3.58,0
157.41,5052.97,2,68.33,24,4.25,0
155.94,10297.76,8,82.7,44,4.62,0
143.4,6972.29,1,40.56,58,2.11,0
198.52,13447.67,11,85.62,66,1.51,0
96.78,12833.16,6,20.48,18,1.99,0
101.0,8356.05,11,30.73,29,3.31,0
61.84,10681.08,11,9.12,2,4.67,0
116.42,13366.9,14,39.62,68,3.33,0
89.16,7940.04,12,41.09,39,4.68,0
101.51,5385.51,10,81.5,41,4.08,0
175.19,11551.33,13,67.05,71,3.39,0
190.32,4080.93,1,46.49,22,1.09,0
77.86,6439.44,2,66.95,49,2.33,0
105.88,13120.18,3,10.01,28,1.23,1
189.29,11141.91,9,22.13,16,2.29,0
59.27,6653.35,5,64.56,68,1.25,0
63.85,4006.42,10,65.93,62,1.67,0
74.42,5983.56,10,78.54,36,2.64,0
139.28,4977.46,12,43.28,22,3.06,0
72.57,3465.25,2,73.64,11,1.87,0
195.21,11406.66,10,69.98,42,3.93,0
117.01,4528.98,5,96.52,55,3.36,0
125.23,7358.34,5,25.44,35,3.77,0
87.0,6402.03,1,57.41,57,3.93,0
120.64,14749.08,3,62.17,34,3.91,0
149.29,6475.29,5,99.87,70,4.74,0
162.68,2119.75,9,24.11,4,1.95,0
163.08,2257.56,10,54.71,46,2.08,0
136.68,9270.55,1,37.89,11,1.38,1
185.65,9391.09,8,54.96,61,3.37,0
172.61,6862.63,1,27.05,35,2.58,0
163.56,7045.81,9,9.52,69,2.98,0
58.34,1755.06,6,59.39,57,1.68,0
51.03,8231.65,1,36.91,11,3.6,1
81.87,8066.35,8,22.28,12,3.48,0
149.53,3093.69,5,35.77,43,2.06,0
111.68,2453.75,7,9.68,19,2.86,1
110.36,2730.01,7,95.29,68,4.58,0
182.69,2414.4,7,60.21,59,4.09,0
184.33,9535.91,6,82.4,2,1.91,0
186.38,3750.76,11,45.2,8,4.52,0
97.08,4520.02,8,90.81,22,1.27,0
153.66,3430.01,9,50.92,21,2.66,0
90.74,14409.69,12,59.52,29,1.32,0
78.59,12964.64,2,51.72,37,4.7,0
77.69,4226.93,7,74.66,29,1.16,0
101.32,5585.93,2,58.83,37,1.6,0
114.49,3938.5,6,30.8,21,4.66,0
174.64,7886.26,2,18.83,12,3.33,0
67.98,1274.55,10,62.58,48,4.18,0
160.24,10399.15,6,51.47,47,1.07,0
129.72,8324.21,2,14.12,15,2.68,0
93.19,13580.94,1,42.58,67,4.94,0
123.92,3301.5,7,53.9,13,3.32,0
94.99,12257.53,3,83.55,59,4.4,0
139.41,12087.45,14,12.23,13,4.85,0
115.08,2780.54,12,38.11,19,3.74,0
74.66,6579.83,14,83.15,57,2.31,0
67.49,3382.14,13,66.6,32,2.23,0
132.0,4566.09,4,32.55,21,1.29,0
185.36,4685.45,13,85.31,14,2.71,0
101.59,8787.31,6,51.86,24,4.66,0
159.95,6759.75,5,52.34,49,2.91,0
148.8,14268.26,4,97.78,32,4.64,0
189.73,2769.18,9,94.98,11,4.27,0
173.15,14631.69,6,39.06,60,4.94,0
134.99,4228.94,6,18.36,68,4.79,0
148.55,11820.24,2,35.94,61,3.83,0
184.76,5745.58,6,7.9,5,4.48,0
109.93,3003.14,7,6.97,36,3.99,0
99.02,13010.45,8,42.57,64,3.81,0
51.62,5324.05,14,94.4,32,3.86,0
173.98,10223.98,8,87.78,71,3.88,0
170.15,8930.21,9,53.59,66,2.52,0
65.67,7604.59,10,58.7,10,2.69,0
136.53,7941.47,11,5.56,21,2.18,0
119.6,11251.33,13,25.47,40,1.59,0
67.81,2228.82,12,7.35,42,2.83,0
197.09,10354.53,3,76.68,46,4.6,0
82.2,13541.37,10,18.84,41,3.61,0
60.09,1809.03,7,87.56,4,1.22,0
139.23,2969.15,7,66.12,14,4.24,0
160.83,11032.85,1,26.79,14,4.74,0
54.87,7121.94,8,19.98,53,4.32,0
148.81,6649.68,4,64.62,29,3.91,0
129.84,2917.53,5,90.58,23,1.6,0
65.49,8094.78,14,73.24,31,2.4,0
75.88,2771.63,6,38.11,71,3.26,0
135.2,7672.69,3,60.8,61,1.31,0
94.45,11690.61,5,34.52,23,1.43,0
190.75,4615.7,10,99.92,8,4.74,0
172.81,7731.01,5,76.14,16,3.81,0
197.54,14888.22,1,63.37,26,2.1,0
88.95,10613.11,3,45.21,29,2.31,0
195.46,12778.99,3,63.72,6,2.54,0
114.69,6807.87,1,37.45,37,1.3,0
102.13,11750.05,13,7.74,33,3.96,0
57.55,1567.13,7,42.53,46,1.71,0
57.91,2720.76,1,93.4,61,4.22,0
153.8,3842.99,7,64.5,41,4.38,0
118.69,6627.33,4,12.98,18,3.55,0
83.98,12840.43,9,89.07,16,4.08,0
142.1,5847.72,7,30.54,51,1.69,0
87.93,10164.7,5,28.16,37,3.3,0
136.64,10930.4,7,33.22,14,3.71,0
103.88,9206.55,9,59.83,68,3.65,0
173.53,6001.39,10,56.75,30,1.47,0
173.1,9078.75,6,51.68,60,2.38,0
121.6,5791.72,1,73.17,53,2.3,0
102.62,2174.23,6,35.07,36,3.29,0
104.38,14899.26,1,79.3,30,4.06,0
170.86,2780.55,13,21.66,64,3.28,0
99.23,2012.88,12,79.35,14,4.02,0
81.36,13299.43,4,68.06,23,1.4,0
62.7,5225.69,14,69.9,48,4.51,0
120.0,10104.16,8,50.75,28,3.15,0
122.32,5606.08,5,68.37,7,1.15,0
176.14,6480.36,5,12.58,42,3.57,0
83.19,4669.58,13,85.9,10,3.07,0
107.15,5802.62,10,10.28,68,1.88,0
171.26,6749.81,11,19.13,44,4.06,0
173.54,11085.82,8,59.8,13,4.73,0
107.69,8161.51,8,75.24,33,2.29,0
118.87,14209.91,1,12.24,32,2.98,0
95.49,1586.33,13,92.47,48,1.51,0
189.88,8042.96,13,97.49,5,4.72,0
67.8,9179.15,5,62.57,61,2.28,0
190.06,13882.76,12,50.72,3,1.78,0
152.58,1688.22,5,75.43,24,2.91,0
129.74,9028.99,8,36.19,34,1.17,0
54.9,12950.82,1,51.86,42,2.01,0
121.34,4386.99,7,92.03,20,1.27,0
111.16,13268.09,7,95.79,41,1.51,0
74.18,1266.61,13,93.07,20,1.45,0
148.46,11254.36,9,29.93,6,4.49,0
195.67,14063.59,2,27.08,57,4.72,0
134.33,10200.77,3,33.28,42,2.9,0
157.21,7146.41,4,46.92,25,3.52,1
60.27,1628.33,1,34.85,41,3.78,0
112.65,13881.59,7,40.55,41,2.57,0
67.45,7584.15,14,63.96,3,2.48,0
141.92,1405.95,10,77.44,43,3.7,0
190.77,10657.49,3,74.88,46,2.51,0
149.27,7745.72,3,82.37,57,3.32,0
61.52,2740.83,3,8.06,51,3.06,0
103.2,3999.81,8,9.53,5,3.1,0
132.6,1902.87,9,79.99,15,4.32,0
110.48,9040.11,10,55.64,39,3.82,0
175.05,9708.41,13,59.92,70,4.84,0
172.2,8080.39,14,10.0,38,4.16,0
141.77,12439.43,2,29.25,39,1.58,0
106.02,13054.12,10,65.64,52,3.95,0
88.3,9618.74,10,86.62,3,3.66,0
65.88,1178.59,1,92.11,29,3.58,0
103.23,10733.22,14,52.54,31,2.92,0
111.98,6851.99,9,56.82,66,1.25,0
151.37,8917.8,6,84.14,45,4.81,0
148.72,10087.13,14,56.07,22,4.41,0
60.52,5903.31,9,54.1,10,2.95,0
109.29,13839.38,6,90.98,21,1.63,0
77.27,2875.65,2,80.04,17,4.3,0
73.52,10401.17,1,91.36,67,2.72,0
174.1,1061.03,14,25.73,7,2.56,0
56.29,13945.12,8,54.82,36,3.66,0
112.88,2575.06,3,85.03,67,4.03,0
75.23,2328.38,1,15.56,30,1.25,0
181.9,5662.11,8,80.49,71,4.07,0
133.56,6229.93,12,22.38,29,3.94,0
84.71,4000.2,1,81.77,33,3.36,0
125.36,9191.7,8,63.14,59,2.35,0
159.72,7200.8,1,23.36,20,1.66,0
193.72,1478.46,9,49.97,29,1.41,1
83.07,5475.13,14,69.78,53,1.0,0
182.93,12346.06,9,65.22,1,1.83,0
190.15,10655.82,12,45.59,34,2.65,0
187.46,11148.19,13,90.44,44,1.97,0
145.31,10773.64,9,54.33,14,2.24,0
144.47,5353.62,3,53.06,37,2.56,0
110.48,2395.29,4,10.91,35,2.23,0
162.86,4814.54,5,92.6,59,3.9,0
129.69,12644.99,6,21.83,24,2.97,0
151.62,14726.59,9,55.19,65,1.08,0
114.27,7913.86,13,81.34,6,1.91,0
159.72,1135.8,11,25.47,68,3.84,0
173.67,2960.63,12,55.1,38,2.2,0
71.97,5509.13,4,27.87,1,4.68,0
174.94,9100.19,14,77.17,41,3.85,0
131.04,2051.31,14,58.61,31,2.16,0
176.7,14207.0,6,86.32,36,3.07,0
114.7,6111.17,13,89.98,54,3.67,0
106.86,13776.18,1,66.63,31,1.77,0
187.26,11927.31,2,73.91,29,1.98,0
87.68,11576.12,8,57.18,3,3.03,0
176.63,9494.07,4,41.52,58,4.7,0
122.6,9774.97,10,66.57,61,2.38,0
127.11,9932.05,7,91.29,6,2.61,0
96.27,9802.1,4,44.58,20,1.76,0
135.96,8752.2,14,34.87,61,3.37,0
98.78,14809.8,9,41.9,46,3.96,0
55.89,11252.07,9,46.36,13,2.76,0
90.8,11877.25,4,11.99,23,4.0,0
50.96,13214.48,13,52.35,31,2.21,0
196.75,4018.96,8,51.96,4,3.83,1
194.86,2173.26,6,60.9,66,2.03,0
109.27,7760.52,1,39.47,16,4.12,0
159.26,8197.13,7,63.25,31,4.32,0
101.87,12608.54,1,88.43,48,4.19,0
150.66,7212.97,3,95.77,43,1.86,0
170.81,8991.94,8,60.44,4,3.78,0
192.01,8378.99,9,9.05,62,3.15,0
110.03,1534.84,3,97.08,48,4.94,0
167.49,9613.01,1,72.06,28,2.45,0
89.89,12592.61,1,36.92,16,4.09,0
198.55,3205.01,7,18.98,69,2.48,0
53.87,9320.64,5,18.62,30,2.59,0
140.53,9310.55,13,20.94,65,1.44,0
148.93,3298.59,14,9.33,69,1.96,0
153.21,2728.49,1,90.7,14,1.66,0
68.06,14720.73,6,56.37,34,1.64,0
190.78,6512.07,14,71.5,56,1.04,0
77.18,4183.9,6,83.67,29,4.18,0
143.41,3398.54,14,80.2,25,2.87,0
83.4,10346.42,4,88.85,66,4.22,0
96.08,9532.23,7,96.89,40,3.45,0
131.97,10009.73,7,46.71,15,4.33,0
112.58,2232.08,12,95.28,32,3.02,0
74.03,13509.48,9,73.71,20,1.38,0
75.64,6449.73,12,11.71,53,3.47,0
112.72,5387.17,1,69.77,67,3.71,0
163.59,7473.06,5,70.24,49,3.51,0
184.69,6460.92,10,91.06,67,4.21,0
62.62,13090.08,3,40.43,1,3.93,0
108.97,14009.65,7,60.57,39,2.73,0
65.04,5248.35,4,6.16,61,4.28,0
52.49,13095.1,4,36.55,55,3.77,0
149.26,11941.32,13,10.91,69,1.48,0
140.37,14031.31,12,54.58,2,3.16,0
74.45,4440.5,1,82.66,17,3.91,0
85.07,9077.43,1,24.61,29,3.21,0
53.56,4843.62,10,55.11,4,4.8,0
175.24,12537.32,2,24.38,64,1.41,0
196.2,1074.54,2,16.47,43,3.89,0
70.32,8907.47,1,53.54,12,4.3,0
84.72,5748.85,8,12.52,50,3.81,0
180.26,5517.57,6,60.8,68,2.54,0
188.97,10028.69,6,7.98,61,2.54,0
112.94,12920.78,10,15.14,51,3.35,0
57.59,9528.74,10,57.25,5,2.59,0
55.91,12944.42,9,61.18,28,4.53,0
136.09,4704.36,5,7.75,10,1.44,1
108.93,8273.03,4,59.47,52,3.56,0
54.3,7307.51,11,84.66,17,1.54,0
137.49,1163.03,6,73.62,65,3.16,0
51.7,8795.37,8,17.46,21,3.86,0
168.11,10261.34,14,61.29,54,1.66,0
95.96,9286.8,1,68.86,49,3.82,0
56.04,11307.92,7,8.54,22,1.56,0
138.25,8998.75,8,86.26,69,3.48,0
109.65,1934.5,9,91.1,64,3.02,0
196.07,2630.24,11,85.79,36,2.19,0
131.63,9350.64,8,83.34,21,1.45,0
91.29,4849.71,7,75.77,56,3.94,0
156.42,2115.03,3,65.18,48,2.53,0
90.72,7014.44,2,69.47,18,1.35,0
185.64,8760.52,3,81.61,15,4.09,0
106.21,5602.44,4,67.94,44,1.93,0
132.48,11086.07,4,36.13,45,3.95,0
57.59,10012.79,6,40.72,36,3.26,0
113.92,5659.46,12,90.22,40,1.78,0
174.85,11568.22,7,6.63,51,1.31,1
170.85,10081.73,12,71.39,30,3.37,0
83.65,9924.24,4,95.7,26,1.1,0
83.91,8747.99,10,72.09,31,1.26,0
172.6,1159.46,6,99.42,56,3.81,0
189.56,10751.1,9,70.32,61,3.16,0
64.3,6264.59,14,8.26,17,2.31,0
117.51,14196.54,6,83.57,24,3.16,0
100.62,12451.79,14,32.04,4,3.37,0
180.6,9227.72,3,47.38,9,3.26,0
62.53,4530.55,1,34.65,2,3.57,0
81.67,3852.04,11,30.51,35,4.76,0
162.87,5765.39,10,45.98,38,2.56,0
57.69,7671.95,10,40.98,45,2.2,0
123.88,5144.92,13,65.17,15,1.15,0
116.32,8209.01,5,82.25,42,1.59,0
100.16,3315.19,10,33.22,3,1.42,0
109.19,14687.98,10,25.3,31,2.34,0
129.49,2510.94,3,68.36,52,3.44,0
74.21,14047.22,8,68.68,41,1.19,0
135.8,13790.09,10,90.61,57,3.91,0
170.81,8355.05,1,6.51,42,2.59,0
164.02,11148.74,11,86.04,53,4.85,0
73.08,7104.68,2,54.5,56,3.27,0
72.39,9820.48,3,64.02,53,4.09,0
90.23,5768.06,3,13.68,32,4.44,0
104.16,5216.23,12,46.1,54,4.56,0
111.27,9095.22,8,26.59,37,3.07,0
151.95,7973.82,5,29.15,8,2.59,1
58.5,9113.51,8,52.89,11,3.24,0
55.2,5013.25,11,82.18,54,2.61,0
108.79,6137.41,14,75.66,60,1.96,0
154.57,2174.57,11,61.14,10,2.3,0
79.02,1731.87,6,56.24,70,1.93,0
146.23,4548.4,12,45.59,42,2.08,0
88.97,2039.46,2,97.41,37,1.37,0
182.91,2452.85,11,58.22,58,2.71,0
184.35,12381.0,4,29.13,59,1.94,0
94.59,1544.23,9,26.86,24,2.79,0
84.5,10225.2,4,63.08,28,4.17,0
111.7,4815.81,5,54.67,37,2.79,0
86.08,13201.64,5,5.73,21,4.82,0
150.86,7789.89,10,83.86,33,1.59,0
173.91,5278.07,8,71.89,2,4.4,0
150.96,8246.95,6,67.87,28,1.99,0
173.65,6347.41,10,11.53,15,4.74,0
109.55,8900.21,7,39.4,1,1.91,0
73.45,2603.46,6,93.86,28,3.99,0
160.69,14957.87,14,86.95,50,1.25,0
104.07,6957.78,14,32.13,35,3.52,0
150.69,5875.23,14,19.92,28,1.87,1
90.6,10942.94,5,47.66,9,3.68,0
62.18,6094.59,5,38.8,24,3.54,0
198.89,12665.84,3,69.81,63,4.69,0
73.43,7359.79,7,96.81,4,3.51,0
198.26,11073.82,13,39.49,56,2.63,0
196.59,2504.35,10,10.91,41,1.77,0
169.07,12845.67,5,90.27,67,3.63,0
148.91,11300.05,7,8.61,48,1.47,0
136.67,3964.03,2,95.51,58,4.31,0
179.92,3034.0,9,68.14,39,1.99,0
93.42,5428.09,8,94.46,25,3.1,0
120.15,14664.99,5,23.97,60,3.38,0
142.91,4595.64,2,8.87,47,2.45,0
111.68,7385.78,6,51.38,61,3.66,0
114.12,1420.28,8,47.81,27,2.0,0
99.54,6561.19,7,36.49,42,1.14,0
134.63,8998.48,8,95.98,52,4.84,0
177.59,14343.74,4,83.15,48,2.28,0
80.23,8234.3,14,67.85,32,3.85,0
190.16,12467.5,3,20.47,24,3.03,1
153.36,8659.79,7,74.76,3,3.68,0
173.49,1570.99,2,74.07,27,1.44,1
133.43,5410.12,14,45.38,40,3.08,0
166.93,9057.69,5,92.85,23,2.57,0
52.43,14308.32,13,20.86,7,2.81,0
172.76,13027.83,7,30.4,37,4.86,0
56.02,4196.98,1,11.01,7,1.55,0
183.49,4081.54,4,80.57,22,4.02,0
198.79,3816.42,2,64.07,17,2.32,0
94.11,13914.98,6,34.92,19,2.16,0
81.55,12937.33,12,20.56,39,2.08,0
164.8,11848.37,1,8.81,36,2.4,1
87.95,6498.29,7,20.84,15,2.43,0
179.83,8061.33,3,48.06,63,2.08,0
65.43,7500.64,12,28.48,29,3.67,0
68.89,4547.57,1,29.6,60,1.19,0
196.87,8070.39,8,88.18,56,2.33,0
151.08,1426.95,7,53.94,40,2.12,0
177.03,2845.35,2,74.28,16,4.01,0
98.65,13412.25,7,8.39,33,1.59,1
151.47,11523.52,3,39.69,16,4.76,0
139.14,6920.16,13,50.52,30,1.68,0
140.47,8240.11,9,22.71,66,2.48,0
152.38,6179.98,8,16.42,44,1.8,0
136.3,11370.92,5,87.68,38,2.15,0
114.36,11978.62,7,94.25,51,4.04,0
91.39,11685.99,3,12.49,60,2.91,0
165.29,11116.56,1,38.16,18,1.65,0
83.94,3863.06,1,96.04,5,1.19,0
153.85,5731.58,11,12.9,40,1.92,0
85.0,7577.84,2,66.15,6,4.78,0
143.8,5631.1,8,97.36,12,4.38,0
162.06,11569.16,1,97.93,12,2.76,0
82.81,5610.95,11,49.77,22,2.93,0
58.99,2935.25,12,20.46,49,4.6,0
69.65,6586.57,5,24.2,50,3.37,0
140.9,14718.8,9,89.51,4,4.52,0
177.42,4162.34,12,91.61,50,2.97,0
56.75,9570.22,9,62.75,3,1.8,0
160.12,7061.62,2,77.79,16,3.9,0
101.2,1994.34,7,75.29,14,3.11,0
121.78,7830.27,11,67.87,64,3.67,0
189.33,10830.3,1,83.59,41,1.63,0
99.8,8185.08,3,70.11,68,3.59,0
119.8,13209.48,6,55.73,59,2.53,0
52.05,5045.12,9,27.51,2,2.33,0
62.24,2207.49,10,75.67,10,3.69,0
88.79,14111.92,2,49.98,26,3.37,0
54.18,6294.75,7,33.01,4,3.6,0
144.71,9069.68,4,81.18,28,4.86,0
113.96,12088.04,2,71.19,2,3.8,0
132.22,5540.39,3,94.05,66,3.56,0
76.2,11026.3,6,20.72,16,3.45,0
94.39,2895.86,10,66.67,57,2.59,0
149.57,5078.11,9,28.2,23,4.36,0
194.8,3025.95,8,90.84,23,2.52,0
57.56,12357.23,10,14.45,21,3.8,0
183.56,4117.09,14,67.34,25,2.17,0
136.53,11043.65,11,80.15,58,1.59,0
134.59,14206.18,9,38.72,37,1.52,0
125.04,8388.81,4,95.64,49,3.54,0
60.41,8560.41,12,85.82,15,2.31,0
63.48,7454.47,4,32.99,28,2.1,0
140.14,5562.46,9,5.72,67,3.37,0
101.14,7659.17,8,33.18,4,1.1,0
187.59,9439.31,12,31.72,47,1.98,0
110.99,14803.88,2,89.55,50,2.36,0
71.49,14128.7,8,96.88,60,3.83,0
157.21,13070.14,1,11.69,62,3.18,0
94.0,13447.83,9,49.77,67,4.42,0
128.82,7549.89,9,57.09,43,2.34,0
154.67,10204.22,13,13.83,58,2.19,0
185.04,13530.93,8,40.86,52,1.13,0
168.83,6501.31,11,35.12,69,4.81,0
151.45,14464.67,5,55.93,46,3.01,0
151.94,6821.0,5,67.81,25,3.01,0
191.89,9415.16,13,71.83,25,4.69,0
94.37,10937.27,3,17.99,35,2.16,0
50.17,14308.29,5,82.23,61,2.33,0
90.79,4424.63,4,69.46,15,3.63,0
82.68,11445.83,1,89.46,35,4.14,0
149.28,8291.42,9,47.69,29,3.8,0
145.06,4759.8,10,89.92,38,4.15,0
139.02,11872.5,14,87.25,69,3.3,0
52.44,8731.11,4,46.65,24,4.45,0
159.32,10253.63,3,41.21,19,3.2,0
98.53,5520.61,6,93.62,46,1.92,0
149.76,7737.84,1,72.94,49,3.17,0
133.49,9642.96,5,93.18,44,3.85,0
101.41,6668.75,7,80.71,26,3.61,0
70.19,3777.22,2,62.88,25,1.97,0
64.16,14462.97,10,16.01,35,1.16,0
174.73,8160.55,9,32.69,36,2.01,0
187.76,11274.89,12,97.04,14,4.94,0
147.47,6754.66,6,35.35,56,1.74,0
65.52,5971.84,2,13.86,6,2.86,0
110.3,6700.3,8,72.22,32,3.55,0
159.34,6728.75,8,74.73,26,4.52,0
166.97,8618.52,1,32.12,15,4.04,0
67.73,8608.58,12,33.28,49,4.64,0
50.0,7960.15,1,49.54,56,3.42,0
156.82,2887.0,1,7.07,37,4.46,0
103.49,7945.06,12,79.99,53,2.06,0
88.17,3367.45,4,35.12,58,2.72,0
51.93,2765.9,4,86.11,36,4.38,0
131.04,14057.04,8,81.25,11,2.3,0
177.67,9469.3,1,67.83,27,4.48,0
193.64,10232.86,10,35.86,2,2.45,0
134.86,6625.11,3,54.05,22,2.45,0
127.17,13725.73,11,47.26,66,2.24,0
62.76,9931.03,1,37.19,17,3.19,0
132.33,11768.38,9,85.57,4,1.52,0
107.0,6159.87,10,50.93,14,1.15,0
141.07,14440.17,12,84.11,7,4.59,0
108.31,12486.46,9,15.0,16,4.72,0
86.04,12955.28,7,18.4,66,1.3,0
64.24,3410.72,13,97.85,19,3.2,0
97.24,4793.48,12,60.84,1,3.16,0
64.5,4998.77,8,53.43,31,2.49,0
76.53,4792.73,1,54.7,4,3.28,0
198.1,12975.71,5,25.45,58,2.83,1
116.62,1446.39,14,73.28,56,2.96,0
129.78,2065.4,2,13.05,53,4.02,0
181.04,4834.81,13,59.47,43,3.1,0
199.34,3798.22,1,59.22,49,2.29,0
137.41,4246.03,3,91.85,60,3.33,0
171.87,12171.2,7,54.99,16,3.56,0
99.04,8883.77,1,18.02,60,3.65,0
95.86,1080.79,11,59.41,47,3.47,0
110.41,7010.52,2,13.68,15,3.66,0
150.88,6710.39,2,24.36,63,2.24,0
152.33,2595.23,4,7.96,28,2.78,0
97.29,10465.99,12,53.76,20,3.67,0
69.98,10829.36,3,13.03,63,4.02,0
144.86,11092.51,3,49.59,33,2.74,0
69.25,11198.59,10,93.63,36,2.46,0
136.77,1000.74,5,73.38,13,3.86,0
154.01,14354.89,3,12.35,62,1.89,0
155.09,12398.92,11,26.3,68,1.04,0
163.02,13655.74,7,69.0,23,2.88,0
180.93,1219.01,5,90.0,13,1.69,1
124.99,14074.02,4,8.13,40,2.51,0
159.54,12337.04,12,82.18,30,2.16,0
142.88,12721.07,3,58.37,25,4.11,0
78.0,2306.02,12,56.88,26,2.33,0
53.85,11342.89,4,95.99,24,3.56,0
92.68,14438.83,14,76.03,39,3.7,0
116.46,10499.66,12,85.76,61,2.83,0
142.57,8987.86,2,38.63,49,1.32,0
177.49,14238.82,1,57.66,41,3.8,0
79.44,7201.12,3,63.46,70,1.3,0
68.83,9390.11,11,35.55,20,1.4,0
194.52,7668.74,2,59.17,44,1.78,0
66.21,14059.85,1,27.48,16,2.12,0
121.77,2065.19,1,18.62,21,4.39,0
137.83,8015.68,2,40.53,15,3.7,0
131.21,10617.33,13,75.23,39,2.55,0
62.9,12086.69,13,92.04,42,4.91,0
58.55,9162.26,9,48.48,61,1.97,0
65.82,13724.85,13,66.07,4,3.44,0
137.84,14187.88,13,14.79,24,4.39,0
131.65,1900.47,5,90.92,3,4.21,0
85.06,6633.19,9,59.02,1,1.36,0
145.67,1328.43,8,79.13,13,3.79,0
173.01,5611.83,13,80.47,54,2.03,0
56.24,8516.16,11,29.37,40,2.42,0
124.72,13751.13,6,55.27,11,2.96,0
153.4,12851.76,1,96.25,42,4.16,0
87.85,2785.0,10,13.52,4,1.66,0
96.17,2302.43,5,69.89,25,1.43,0
142.05,9249.74,12,96.42,36,1.61,0
184.69,8449.65,1,33.55,64,1.87,0
171.49,4729.29,7,86.84,44,1.24,0
137.47,13592.34,10,93.7,40,4.71,0
159.53,13983.13,14,75.97,45,2.28,0
104.72,6636.56,11,26.98,8,1.71,0
146.14,13464.24,8,36.73,35,3.55,0
119.93,6375.28,8,8.4,44,4.15,0
78.49,11315.44,7,83.99,18,4.01,0
155.26,7663.19,2,85.71,47,3.87,0
133.47,2716.16,5,65.11,25,1.2,0
103.79,13991.08,4,38.49,41,4.13,0
186.7,7357.35,5,12.3,5,3.01,1
53.14,11282.82,10,76.54,64,3.6,0
97.37,6140.43,9,74.02,62,4.83,0
58.53,1264.33,4,91.7,3,4.24,0
164.98,2407.43,12,74.4,37,4.3,0
155.32,7947.07,8,83.73,41,1.73,0
99.7,10659.5,8,75.87,20,2.91,0
151.35,5686.29,2,64.92,67,4.8,0
109.39,10736.84,14,45.56,40,3.33,0
163.44,10780.9,6,90.7,8,1.41,0
118.13,10855.1,5,66.84,5,3.93,0
111.84,7895.31,2,42.84,25,1.17,0
190.21,13808.41,12,12.93,39,3.97,0
87.63,7848.75,10,32.62,37,4.52,0
68.07,7303.71,4,56.65,5,2.7,0
